Protein Id,Gene Symbol,Description,Group ID,Set2 Peptides,Set2~rq_126_sn_sum,Set2~rq_127n_sn_sum,Set2~rq_127c_sn_sum,Set2~rq_128n_sn_sum,Set2~rq_128c_sn_sum,Set2~rq_129n_sn_sum,Set2~rq_129c_sn_sum,Set2~rq_130n_sn_sum,Set2~rq_130c_sn_sum,Set2~rq_131_sn_sum
sp|Q9UNI6|DUS12_HUMAN,DUSP12,DUS12_HUMAN Dual specificity protein phosphatase 12,3192,8,365.555,703.8,711.752,1485.49,643.08,879.163,1265.34,603.917,1020.52,875.726
sp|Q6NYC8|PPR18_HUMAN,PPP1R18,PPR18_HUMAN Phostensin,3193,33,1817.35,5100.21,645.572,3286.34,1114.72,2097.06,1926.37,5673.92,4077.32,4290.01
sp|Q15691|MARE1_HUMAN,MAPRE1,MARE1_HUMAN Microtubule-associated protein RP/EB family member 1,3194,19,804.475,2918.53,2149.57,2952.99,1940.2,1859.41,1601.91,1684.45,3590.68,1394.75
sp|Q15555-3|MARE2_HUMAN,MAPRE2,MARE2_HUMAN Isoform 3 of Microtubule-associated protein RP/EB family member 2,3194,9,575.595,874.097,828.574,2104.92,612.035,302.372,560.774,404.145,1107.56,818.215
sp|Q9UPY8|MARE3_HUMAN,MAPRE3,MARE3_HUMAN Microtubule-associated protein RP/EB family member 3,3194,10,1326.56,3169.12,1995.64,1732.12,1081.15,1210.04,521.927,1189.62,1449.49,1299.59
sp|Q96EY8|MMAB_HUMAN,MMAB,"MMAB_HUMAN Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial",3195,9,2005.25,547.593,820.39,475.634,1021.75,1184.15,849.633,1611.92,440.605,1064.47
sp|Q15223|PVRL1_HUMAN,PVRL1,PVRL1_HUMAN Poliovirus receptor-related protein 1,3196,5,396.756,203.045,477.02,127.402,634.065,456.72,160.456,288.103,104.06,931.119
sp|Q96PM9|Z385A_HUMAN,ZNF385A,Z385A_HUMAN Zinc finger protein 385A,3197,7,503.04,135.428,1019.97,85.5025,1141.37,98.4096,285.07,146.653,109.016,313.691
sp|P17844|DDX5_HUMAN,DDX5,DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5,3198,88,12088.3,8169.31,10919.0,5137.68,11594.4,8356.45,10101.5,8956.1,8123.06,8685.78
sp|Q92841|DDX17_HUMAN,DDX17,DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17,3198,116,25246.2,13911.5,10106.1,11337.0,15000.4,17156.0,20507.5,17718.0,10620.8,13600.8
sp|O00571|DDX3X_HUMAN,DDX3X,DDX3X_HUMAN ATP-dependent RNA helicase DDX3X,3198,97,5186.79,8934.2,8877.48,11262.4,7618.4,8578.95,11532.5,8294.19,9567.68,7268.24
sp|Q9NRM7|LATS2_HUMAN,LATS2,LATS2_HUMAN Serine/threonine-protein kinase LATS2,3199,1,6.04276,80.7535,40.8275,84.9637,19.7211,67.2831,231.559,64.202,118.408,110.942
sp|O95835|LATS1_HUMAN,LATS1,LATS1_HUMAN Serine/threonine-protein kinase LATS1,3199,8,262.926,453.368,751.378,775.021,311.665,492.52,681.831,253.237,422.571,471.301
sp|Q6DT37|MRCKG_HUMAN,CDC42BPG,MRCKG_HUMAN Serine/threonine-protein kinase MRCK gamma,3199,10,205.151,133.125,1025.73,192.675,1049.66,1462.15,143.157,532.003,118.642,393.387
sp|Q9Y5S2|MRCKB_HUMAN,CDC42BPB,MRCKB_HUMAN Serine/threonine-protein kinase MRCK beta,3199,42,4042.91,8647.53,5598.62,2265.05,3839.76,3117.28,6065.18,3018.22,3512.28,3821.82
tr|H0YLY0|H0YLY0_HUMAN,CDC42BPB,H0YLY0_HUMAN Serine/threonine-protein kinase MRCK beta (Fragment),3199,1,22.3616,62.2186,25.868,24.2672,23.3461,15.5363,53.6249,24.384,30.2953,22.214
sp|Q5VT25-2|MRCKA_HUMAN,CDC42BPA,MRCKA_HUMAN Isoform 2 of Serine/threonine-protein kinase MRCK alpha,3199,36,2433.39,9217.47,3512.28,3171.29,4145.29,2769.01,4921.37,3923.87,2724.12,3804.93
sp|Q9HC78|ZBT20_HUMAN,ZBTB20,ZBT20_HUMAN Zinc finger and BTB domain-containing protein 20,3201,1,160.42,96.3014,23.2405,229.647,13.2549,13.3044,72.623,165.107,80.9366,166.912
sp|O76074|PDE5A_HUMAN,PDE5A,"PDE5A_HUMAN cGMP-specific 3',5'-cyclic phosphodiesterase",3202,8,256.663,203.706,139.967,100.307,214.186,927.129,2277.18,219.977,193.261,413.9
sp|Q14527|HLTF_HUMAN,HLTF,HLTF_HUMAN Helicase-like transcription factor,3204,46,4262.26,4186.39,4132.38,4177.83,9450.93,4553.09,4940.07,2568.47,4252.11,3780.62
sp|A8MQ27|NEU1B_HUMAN,NEURL1B,NEU1B_HUMAN E3 ubiquitin-protein ligase NEURL1B,3206,1,45.2889,54.3636,47.0058,38.0962,39.4526,45.3599,31.0861,38.1846,47.4235,16.7689
sp|Q9BX10|GTPB2_HUMAN,GTPBP2,GTPB2_HUMAN GTP-binding protein 2,3207,6,313.088,788.151,663.464,887.622,500.63,831.666,780.779,964.79,619.111,687.557
sp|P57772|SELB_HUMAN,EEFSEC,SELB_HUMAN Selenocysteine-specific elongation factor,3208,10,908.703,865.355,1141.47,776.084,1437.88,1363.07,995.66,302.482,663.807,956.328
sp|P52209|6PGD_HUMAN,PGD,"6PGD_HUMAN 6-phosphogluconate dehydrogenase, decarboxylating",3209,71,3678.78,7828.01,6662.24,5100.1,8278.33,7644.56,7581.82,1916.01,4965.6,3915.98
sp|Q99439|CNN2_HUMAN,CNN2,CNN2_HUMAN Calponin-2,3210,33,619.318,9418.57,1667.2,2297.22,3786.33,4665.17,9937.6,4206.34,4251.01,3542.81
sp|Q15417|CNN3_HUMAN,CNN3,CNN3_HUMAN Calponin-3,3210,26,1424.2,3931.16,1347.51,1552.69,3381.32,4044.17,3444.19,1615.05,2732.46,1639.25
sp|P51911|CNN1_HUMAN,CNN1,CNN1_HUMAN Calponin-1,3210,3,34.951,184.977,57.7796,25.9174,27.8698,28.9657,859.621,685.743,150.796,409.896
tr|K7ERK4|K7ERK4_HUMAN,CNN1,K7ERK4_HUMAN Calponin-1 (Fragment),3210,1,14.0152,25.7149,13.9883,9.10116,18.6261,23.8096,21.003,541.393,18.9208,77.4941
sp|Q7L5A8|FA2H_HUMAN,FA2H,FA2H_HUMAN Fatty acid 2-hydroxylase,3211,4,164.998,45.9472,1047.8,65.7838,459.681,1132.34,158.966,849.108,74.4708,252.48
sp|Q9UJ04|TSYL4_HUMAN,TSPYL4,TSYL4_HUMAN Testis-specific Y-encoded-like protein 4,3212,3,166.924,141.941,259.251,1886.92,131.394,46.0904,160.339,91.3175,325.974,128.577
sp|Q9NPI6|DCP1A_HUMAN,DCP1A,DCP1A_HUMAN mRNA-decapping enzyme 1A,3213,11,987.462,693.603,1142.75,847.061,1245.16,1081.84,1554.98,788.941,981.713,893.306
sp|Q9UJX3|APC7_HUMAN,ANAPC7,APC7_HUMAN Anaphase-promoting complex subunit 7,3214,14,1001.43,847.121,1386.97,1036.21,1330.86,778.54,2023.9,1479.75,1075.4,1333.33
sp|Q8NCA5|FA98A_HUMAN,FAM98A,FA98A_HUMAN Protein FAM98A,3215,21,1095.67,1395.07,775.112,1060.27,1816.39,1766.1,1618.8,1233.48,1498.03,1513.68
sp|Q52LJ0-2|FA98B_HUMAN,FAM98B,FA98B_HUMAN Isoform 2 of Protein FAM98B,3215,9,838.165,696.123,521.422,1003.45,954.809,595.763,1073.46,416.565,462.952,525.583
sp|Q8N8Q9|NIPA2_HUMAN,NIPA2,NIPA2_HUMAN Magnesium transporter NIPA2,3216,2,256.932,187.226,106.709,272.935,260.927,255.636,186.98,213.309,186.94,243.995
sp|Q6NVV3|NIPA3_HUMAN,NIPAL1,NIPA3_HUMAN Magnesium transporter NIPA3,3216,1,106.469,74.5728,54.4745,91.7575,89.6548,83.2997,100.005,100.021,91.7497,84.1216
sp|P54725|RD23A_HUMAN,RAD23A,RD23A_HUMAN UV excision repair protein RAD23 homolog A,3217,16,1088.09,2169.57,2434.35,4387.67,1553.52,1716.36,1351.63,1104.1,1556.04,1487.07
sp|P54727|RD23B_HUMAN,RAD23B,RD23B_HUMAN UV excision repair protein RAD23 homolog B,3217,17,1071.36,2245.32,3410.09,3446.65,1267.46,1456.24,1417.14,1738.04,1572.96,2042.55
sp|Q96ED9|HOOK2_HUMAN,HOOK2,HOOK2_HUMAN Protein Hook homolog 2,3218,15,1387.29,1137.95,2133.33,766.761,2353.63,1486.13,586.22,1326.84,249.339,1008.65
sp|P23141-2|EST1_HUMAN,CES1,EST1_HUMAN Isoform 2 of Liver carboxylesterase 1,3219,7,85.055,61.0081,150.838,30.8175,72.4526,5964.35,510.248,77.7098,87.1142,782.037
sp|Q9UBG0|MRC2_HUMAN,MRC2,MRC2_HUMAN C-type mannose receptor 2,3220,22,1008.47,9074.8,1197.87,3305.49,1274.49,1309.54,2293.22,3517.85,1810.49,2445.45
sp|Q9H1A4|APC1_HUMAN,ANAPC1,APC1_HUMAN Anaphase-promoting complex subunit 1,3221,26,1944.5,2025.56,2042.11,3311.79,1949.32,1744.94,3459.3,1682.86,1769.29,2563.64
sp|P05187|PPB1_HUMAN,ALPP,"PPB1_HUMAN Alkaline phosphatase, placental type",3222,19,136.995,153.751,110.809,116.242,125.071,4572.44,242.646,12038.6,585.001,515.881
sp|Q9ULP9|TBC24_HUMAN,TBC1D24,TBC24_HUMAN TBC1 domain family member 24,3223,13,982.768,977.292,4395.05,1152.49,1446.18,551.382,932.478,605.497,1103.85,1114.17
sp|Q8WVX9|FACR1_HUMAN,FAR1,FACR1_HUMAN Fatty acyl-CoA reductase 1,3225,17,3925.83,684.035,1630.13,695.946,812.892,1161.39,1459.31,1523.37,2435.2,2461.09
sp|Q9H6U8-3|ALG9_HUMAN,ALG9,"ALG9_HUMAN Isoform 3 of Alpha-1,2-mannosyltransferase ALG9",3226,11,1322.18,1250.84,955.385,583.773,1001.14,1423.87,1183.92,1444.14,703.284,1341.8
sp|Q14653|IRF3_HUMAN,IRF3,IRF3_HUMAN Interferon regulatory factor 3,3227,6,127.363,445.667,714.975,408.67,487.594,883.311,442.117,324.058,2231.56,623.255
sp|Q9H6R0|DHX33_HUMAN,DHX33,DHX33_HUMAN Putative ATP-dependent RNA helicase DHX33,3228,17,1178.9,1744.84,694.287,1184.91,644.204,1456.49,1269.37,1108.78,2481.91,1799.57
sp|Q6ZU35|K1211_HUMAN,KIAA1211,K1211_HUMAN Uncharacterized protein KIAA1211,3229,9,3652.78,222.534,772.504,2306.78,377.055,337.524,165.418,663.27,734.345,218.204
sp|Q99798|ACON_HUMAN,ACO2,"ACON_HUMAN Aconitate hydratase, mitochondrial",3230,82,18652.0,10614.6,11243.4,5145.41,15419.4,6819.48,6060.62,7718.28,4643.42,7193.76
sp|Q7Z6J0|SH3R1_HUMAN,SH3RF1,SH3R1_HUMAN E3 ubiquitin-protein ligase SH3RF1,3231,11,583.573,834.377,991.401,731.212,811.687,982.178,454.617,515.345,1286.68,946.979
sp|Q9Y696|CLIC4_HUMAN,CLIC4,CLIC4_HUMAN Chloride intracellular channel protein 4,3233,31,568.149,5137.13,2534.67,3057.91,262.462,6403.34,4337.13,2757.49,8903.81,4524.49
sp|P24588|AKAP5_HUMAN,AKAP5,AKAP5_HUMAN A-kinase anchor protein 5,3234,9,1337.89,198.566,692.42,165.618,2502.79,234.478,1901.04,737.756,193.708,229.218
sp|Q765P7|MTSSL_HUMAN,MTSS1L,MTSSL_HUMAN MTSS1-like protein,3235,1,36.9839,85.6258,102.886,13.3612,26.5284,30.407,34.7947,25.2717,75.1748,68.7394
sp|Q66K89|E4F1_HUMAN,E4F1,E4F1_HUMAN Transcription factor E4F1,3236,1,202.767,65.142,173.961,113.635,168.859,40.1146,170.133,50.511,67.3588,122.564
sp|Q68D10|SPT2_HUMAN,SPTY2D1,SPT2_HUMAN Protein SPT2 homolog,3237,12,2059.41,651.601,1083.45,697.154,1430.1,760.356,1198.34,1210.19,1095.69,1295.51
sp|P31431|SDC4_HUMAN,SDC4,SDC4_HUMAN Syndecan-4,3238,7,616.271,271.239,472.212,406.752,698.844,295.282,372.651,1848.2,873.32,385.816
sp|Q16560-2|U1SBP_HUMAN,SNRNP35,U1SBP_HUMAN Isoform 2 of U11/U12 small nuclear ribonucleoprotein 35 kDa protein,3239,2,198.614,91.4437,97.8017,137.761,124.34,145.436,138.011,75.8284,92.2789,93.5512
sp|Q9NZ53|PDXL2_HUMAN,PODXL2,PDXL2_HUMAN Podocalyxin-like protein 2,3240,2,381.535,129.301,68.4021,24.8059,18.4736,97.7875,110.35,88.7799,61.8893,104.77
sp|Q53SF7|COBL1_HUMAN,COBLL1,COBL1_HUMAN Cordon-bleu protein-like 1,3241,36,525.722,1655.4,2558.63,1622.31,3138.3,2479.07,17177.8,1504.81,1054.87,2496.36
sp|Q53SF7-2|COBL1_HUMAN,COBLL1,COBL1_HUMAN Isoform 2 of Cordon-bleu protein-like 1,3241,1,3.8508,34.0075,45.4554,30.7883,61.6608,54.4088,391.977,22.5884,26.7257,69.0782
sp|Q99741|CDC6_HUMAN,CDC6,CDC6_HUMAN Cell division control protein 6 homolog,3242,3,173.179,259.175,128.987,298.494,141.718,269.009,474.602,244.847,526.415,461.756
sp|O94903|PROSC_HUMAN,PROSC,PROSC_HUMAN Proline synthase co-transcribed bacterial homolog protein,3243,20,10325.2,1630.57,2341.47,985.543,1739.76,1161.75,1593.53,877.139,6674.34,918.468
sp|Q8NDX6|ZN740_HUMAN,ZNF740,ZN740_HUMAN Zinc finger protein 740,3244,1,157.75,34.3352,71.6454,34.9504,73.7432,48.5036,89.8192,65.7241,27.6475,101.967
sp|Q96JY6-5|PDLI2_HUMAN,PDLIM2,PDLI2_HUMAN Isoform 5 of PDZ and LIM domain protein 2,3245,8,515.587,392.977,395.993,199.668,106.867,1724.25,492.992,780.036,582.683,1719.79
sp|Q12913|PTPRJ_HUMAN,PTPRJ,PTPRJ_HUMAN Receptor-type tyrosine-protein phosphatase eta,3246,13,559.545,498.779,451.454,934.214,865.51,413.34,3183.05,1173.91,514.315,861.566
sp|P23467-3|PTPRB_HUMAN,PTPRB,PTPRB_HUMAN Isoform 3 of Receptor-type tyrosine-protein phosphatase beta,3246,2,26.142,27.1584,27.7532,34.1749,23.9852,30.0853,65.2011,581.379,284.871,60.154
sp|Q8TCJ2|STT3B_HUMAN,STT3B,STT3B_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,3247,27,3475.88,4100.16,4012.71,1474.64,4081.42,2446.49,3196.98,5818.9,1433.9,3242.44
sp|P46977|STT3A_HUMAN,STT3A,STT3A_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,3247,31,3531.75,4611.87,5280.29,2129.78,4319.56,4557.73,3473.53,3586.54,4642.16,3854.62
sp|O94819|KBTBB_HUMAN,KBTBD11,KBTBB_HUMAN Kelch repeat and BTB domain-containing protein 11,3248,2,25.4,15.0115,99.7682,452.136,13.7139,36.5034,57.0494,9.29245,19.5941,29.2079
sp|O75460|ERN1_HUMAN,ERN1,ERN1_HUMAN Serine/threonine-protein kinase/endoribonuclease IRE1,3249,4,101.69,159.178,845.431,126.643,294.793,200.453,124.617,160.949,88.6169,182.033
sp|P49790|NU153_HUMAN,NUP153,NU153_HUMAN Nuclear pore complex protein Nup153,3250,65,6237.59,5919.11,5043.77,3616.11,4116.39,7640.09,5492.75,7655.4,4702.62,6742.88
sp|Q92882|OSTF1_HUMAN,OSTF1,OSTF1_HUMAN Osteoclast-stimulating factor 1,3251,8,398.853,1228.05,865.724,1185.18,741.918,1163.8,289.433,662.855,1021.03,779.808
sp|Q8N5L8|RP25L_HUMAN,RPP25L,RP25L_HUMAN Ribonuclease P protein subunit p25-like protein,3252,9,543.006,1090.08,956.48,1222.96,805.982,1202.92,1052.66,471.003,793.757,790.656
sp|Q86XX4-2|FRAS1_HUMAN,FRAS1,FRAS1_HUMAN Isoform 2 of Extracellular matrix protein FRAS1,3253,13,146.57,1343.36,191.435,169.693,246.698,259.107,1676.7,2157.37,1738.4,518.901
sp|Q8N5J2-3|FA63A_HUMAN,FAM63A,FA63A_HUMAN Isoform 3 of Protein FAM63A,3254,2,395.775,52.0763,151.218,5.67895,292.571,250.141,54.3724,256.042,46.8979,167.573
sp|A3KMH1|VWA8_HUMAN,VWA8,VWA8_HUMAN von Willebrand factor A domain-containing protein 8,3255,66,12267.6,2240.75,7004.92,6131.47,17251.6,5764.77,8354.75,3604.35,2332.48,8023.91
sp|O00220|TR10A_HUMAN,TNFRSF10A,TR10A_HUMAN Tumor necrosis factor receptor superfamily member 10A,3256,5,36.2407,122.502,250.976,748.165,309.469,402.555,255.585,1422.6,2034.83,1519.89
sp|P57737-3|CORO7_HUMAN,CORO7,CORO7_HUMAN Isoform 3 of Coronin-7,3257,31,3341.29,3756.57,7511.17,5011.89,2481.39,2104.62,2695.82,1364.22,1895.46,3156.42
sp|O95456|PSMG1_HUMAN,PSMG1,PSMG1_HUMAN Proteasome assembly chaperone 1,3258,20,557.01,2571.4,806.357,2013.57,1761.33,3909.23,1486.84,821.542,2263.61,1493.71
sp|Q9NQR4|NIT2_HUMAN,NIT2,NIT2_HUMAN Omega-amidase NIT2,3259,27,1879.47,1572.75,2819.27,3531.82,2150.14,2122.13,1367.93,1119.3,1446.73,1717.52
sp|Q15047|SETB1_HUMAN,SETDB1,SETB1_HUMAN Histone-lysine N-methyltransferase SETDB1,3260,23,1486.48,1307.22,1466.19,2758.56,2607.1,1579.96,2106.74,2030.43,1182.15,1926.24
sp|Q15645|PCH2_HUMAN,TRIP13,PCH2_HUMAN Pachytene checkpoint protein 2 homolog,3261,23,1177.43,3025.21,2340.68,2216.09,1396.58,2510.08,2099.4,1673.25,4175.52,1622.68
sp|Q9Y5Y0|FLVC1_HUMAN,FLVCR1,FLVC1_HUMAN Feline leukemia virus subgroup C receptor-related protein 1,3262,5,926.965,123.179,264.423,693.814,757.923,487.28,315.708,211.681,321.816,370.016
sp|O43175|SERA_HUMAN,PHGDH,SERA_HUMAN D-3-phosphoglycerate dehydrogenase,3263,66,625.534,6077.78,6465.15,13970.2,6602.51,17597.9,4919.64,1791.29,4869.49,2332.99
sp|P07996|TSP1_HUMAN,THBS1,TSP1_HUMAN Thrombospondin-1,3264,66,3533.59,3431.51,1467.17,1308.67,13835.1,2903.96,13063.0,14053.9,13080.8,12228.2
sp|Q9NRY4|RHG35_HUMAN,ARHGAP35,RHG35_HUMAN Rho GTPase-activating protein 35,3264,39,3935.67,2285.64,6289.88,1762.07,7347.84,4248.59,4847.92,1824.19,3153.82,5010.75
sp|P35443|TSP4_HUMAN,THBS4,TSP4_HUMAN Thrombospondin-4,3264,1,17.4112,24.7166,16.1876,22.9241,22.0974,30.9635,30.622,21.8494,34.0283,28.094
sp|P49746|TSP3_HUMAN,THBS3,TSP3_HUMAN Thrombospondin-3,3264,1,32.6299,491.295,406.776,0.0,0.0,313.327,42.3231,36.7448,233.096,21.8258
sp|Q96G23|CERS2_HUMAN,CERS2,CERS2_HUMAN Ceramide synthase 2,3265,9,2838.73,1222.78,1536.09,1492.23,2072.76,1243.99,1398.83,1744.14,1706.69,1638.15
sp|Q8N4Q0|ZADH2_HUMAN,ZADH2,ZADH2_HUMAN Zinc-binding alcohol dehydrogenase domain-containing protein 2,3266,8,1552.2,242.127,1282.51,560.908,825.084,1093.7,406.477,649.609,799.753,847.51
sp|Q9H8X2|IPPK_HUMAN,IPPK,IPPK_HUMAN Inositol-pentakisphosphate 2-kinase,3267,1,16.3749,34.1063,22.0727,102.721,18.4971,26.6327,32.9998,22.7729,32.1952,46.0206
sp|O00311|CDC7_HUMAN,CDC7,CDC7_HUMAN Cell division cycle 7-related protein kinase,3268,4,210.291,276.814,325.498,262.753,607.053,451.628,597.39,238.487,365.411,252.725
sp|P06756|ITAV_HUMAN,ITGAV,ITAV_HUMAN Integrin alpha-V,3270,75,3347.58,5455.5,3166.43,2471.21,2181.58,6982.92,15657.7,21217.3,5944.34,6836.62
sp|P23771-2|GATA3_HUMAN,GATA3,GATA3_HUMAN Isoform 2 of Trans-acting T-cell-specific transcription factor GATA-3,3271,3,1276.36,3.19806,99.558,12.8472,502.651,43.6401,6.57644,95.5,148.547,121.84
sp|P23769|GATA2_HUMAN,GATA2,GATA2_HUMAN Endothelial transcription factor GATA-2,3271,3,633.632,21.0411,7.42525,2.83643,66.9351,12.6541,37.5796,60.059,8.70876,75.8122
sp|Q92908|GATA6_HUMAN,GATA6,GATA6_HUMAN Transcription factor GATA-6,3271,2,114.587,240.699,100.278,151.006,96.63,165.089,321.181,136.798,63.5724,299.138
sp|Q9Y6Q1|CAN6_HUMAN,CAPN6,CAN6_HUMAN Calpain-6,3272,2,250.218,225.95,152.988,153.985,141.834,139.271,160.659,99.4555,192.843,159.349
sp|Q659A1|NARG2_HUMAN,NARG2,NARG2_HUMAN NMDA receptor-regulated protein 2,3273,11,1426.47,1625.37,1261.75,2972.01,1290.32,1545.19,1589.18,2084.96,785.059,1087.15
sp|Q8TEY5|CR3L4_HUMAN,CREB3L4,CR3L4_HUMAN Cyclic AMP-responsive element-binding protein 3-like protein 4,3274,2,43.4702,2.55088,110.13,2.24811,350.337,30.5871,2.35381,20.3603,1.58672,13.476
sp|Q92828|COR2A_HUMAN,CORO2A,COR2A_HUMAN Coronin-2A,3275,11,1175.84,1629.51,2112.31,745.082,1571.33,2460.14,411.139,2238.01,597.983,1881.03
sp|Q9UQN3|CHM2B_HUMAN,CHMP2B,CHM2B_HUMAN Charged multivesicular body protein 2b,3275,14,444.099,619.03,1590.89,2324.5,1561.63,1067.95,816.633,1834.49,1656.4,1306.6
sp|Q12769|NU160_HUMAN,NUP160,NU160_HUMAN Nuclear pore complex protein Nup160,3276,44,4346.72,3287.83,2752.68,4030.22,4220.71,4032.35,5717.5,4597.3,3103.54,3993.46
sp|Q9UGT4|SUSD2_HUMAN,SUSD2,SUSD2_HUMAN Sushi domain-containing protein 2,3277,29,2470.33,1519.52,816.174,236.987,3327.92,6948.2,359.312,1277.92,245.086,4018.44
sp|Q9Y287|ITM2B_HUMAN,ITM2B,ITM2B_HUMAN Integral membrane protein 2B,3278,16,616.055,296.18,628.844,303.588,1227.02,320.165,11846.1,620.157,1589.37,844.249
sp|Q8N5M4|TTC9C_HUMAN,TTC9C,TTC9C_HUMAN Tetratricopeptide repeat protein 9C,3279,6,432.939,662.706,414.858,841.155,534.113,798.15,418.751,248.343,571.46,524.174
sp|O00308|WWP2_HUMAN,WWP2,WWP2_HUMAN NEDD4-like E3 ubiquitin-protein ligase WWP2,3280,7,409.66,163.44,1276.74,244.496,571.968,589.898,1205.62,1542.69,1156.97,1223.5
sp|Q9H0M0|WWP1_HUMAN,WWP1,WWP1_HUMAN NEDD4-like E3 ubiquitin-protein ligase WWP1,3280,14,2156.67,635.316,1585.65,551.294,1101.11,608.979,1154.07,1147.93,1115.22,1214.15
sp|Q96J02|ITCH_HUMAN,ITCH,ITCH_HUMAN E3 ubiquitin-protein ligase Itchy homolog,3280,14,656.303,1485.06,1486.29,1535.81,1170.23,712.055,2097.08,1309.18,1855.37,1741.23
sp|P03973|SLPI_HUMAN,SLPI,SLPI_HUMAN Antileukoproteinase,3281,8,82.7983,119.201,372.526,363.459,528.061,2620.84,133.749,876.648,112.363,403.322
sp|Q96AX9-14|MIB2_HUMAN,MIB2,MIB2_HUMAN Isoform 14 of E3 ubiquitin-protein ligase MIB2,3282,3,527.893,1093.4,311.574,549.067,697.37,629.856,719.302,554.106,608.562,803.077
tr|F5H2V0|F5H2V0_HUMAN,TXNRD2,"F5H2V0_HUMAN Thioredoxin reductase 2, mitochondrial",3283,22,3057.79,1149.06,6097.84,1386.35,5491.98,2259.44,1595.32,1152.38,1199.6,1713.82
tr|B7Z904|B7Z904_HUMAN,TXNRD1,B7Z904_HUMAN Thioredoxin reductase 1,3283,58,2575.63,6729.19,7800.44,7687.18,6137.47,5881.86,6787.38,2550.78,4523.97,6700.9
sp|Q16698|DECR_HUMAN,DECR1,"DECR_HUMAN 2,4-dienoyl-CoA reductase, mitochondrial",3284,44,7608.18,5780.34,4183.19,3764.37,4852.68,2295.29,7342.92,5041.99,5863.09,8120.85
sp|O14965|AURKA_HUMAN,AURKA,AURKA_HUMAN Aurora kinase A,3285,20,553.593,4061.03,1214.06,2171.97,1517.41,1696.22,1659.86,1574.45,2942.25,1873.48
sp|Q96GD4|AURKB_HUMAN,AURKB,AURKB_HUMAN Aurora kinase B,3285,16,1168.33,1720.76,1876.03,2780.71,2129.2,3360.96,3524.93,1740.29,3602.73,2728.34
sp|Q9BV94|EDEM2_HUMAN,EDEM2,EDEM2_HUMAN ER degradation-enhancing alpha-mannosidase-like protein 2,3286,10,356.613,534.442,638.321,429.672,716.643,566.615,775.81,576.563,648.199,391.393
sp|Q8NC67|NETO2_HUMAN,NETO2,NETO2_HUMAN Neuropilin and tolloid-like protein 2,3287,5,339.576,139.16,210.096,170.902,328.503,396.129,727.77,467.566,980.853,238.581
sp|Q9NZ71-2|RTEL1_HUMAN,RTEL1,RTEL1_HUMAN Isoform 1 of Regulator of telomere elongation helicase 1,3288,1,24.2387,39.3267,21.9408,28.137,35.1937,13.6327,19.2217,17.3755,14.6142,26.7848
sp|P13726|TF_HUMAN,F3,TF_HUMAN Tissue factor,3289,13,61.6934,107.514,92.0243,104.608,51.7757,665.385,219.171,2246.89,5196.16,2773.06
sp|Q96NT0|CC115_HUMAN,CCDC115,CC115_HUMAN Coiled-coil domain-containing protein 115,3290,5,676.432,295.511,711.499,353.621,658.923,358.148,300.052,363.918,421.163,418.187
sp|P12532|KCRU_HUMAN,CKMT1A,"KCRU_HUMAN Creatine kinase U-type, mitochondrial",3291,28,5287.93,523.62,2186.67,631.529,6883.83,1554.43,687.777,1043.25,589.938,1390.22
sp|P17540|KCRS_HUMAN,CKMT2,"KCRS_HUMAN Creatine kinase S-type, mitochondrial",3291,20,7593.05,442.224,2693.33,395.23,9181.72,2085.58,496.443,1089.59,466.362,1841.38
sp|O43426|SYNJ1_HUMAN,SYNJ1,SYNJ1_HUMAN Synaptojanin-1,3292,24,1651.05,2748.49,1447.69,1631.39,2135.27,2866.51,1339.28,1442.71,2188.95,1889.45
sp|P0CG12|CTF8A_HUMAN,CHTF8,CTF8A_HUMAN Chromosome transmission fidelity protein 8 homolog isoform 2,3293,6,100.207,261.068,153.196,157.145,231.056,177.784,795.512,181.745,100.871,89.617
sp|Q9Y224|CN166_HUMAN,C14orf166,CN166_HUMAN UPF0568 protein C14orf166,3294,20,3185.89,3627.78,2548.31,3211.21,4917.76,3788.77,4469.09,2535.14,3056.02,3312.42
sp|O75340|PDCD6_HUMAN,PDCD6,PDCD6_HUMAN Programmed cell death protein 6,3295,16,1042.04,2030.44,1757.67,1821.71,1324.27,1891.14,948.405,2268.44,2005.13,1303.8
sp|O75340-2|PDCD6_HUMAN,PDCD6,PDCD6_HUMAN Isoform 2 of Programmed cell death protein 6,3295,1,91.8281,114.799,72.3799,110.277,57.3319,91.323,53.9786,96.2443,168.261,62.7801
sp|P62424|RL7A_HUMAN,RPL7A,RL7A_HUMAN 60S ribosomal protein L7a,3296,47,4183.97,6176.55,5228.0,7116.88,6160.93,6587.23,7245.73,6055.93,8746.91,5956.21
sp|O00487|PSDE_HUMAN,PSMD14,PSDE_HUMAN 26S proteasome non-ATPase regulatory subunit 14,3297,18,1239.59,2314.01,2249.59,2162.66,2392.13,2210.02,2008.37,1694.93,2347.77,2215.92
